ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,has_Turbo
45789557,23521,0,CHRYSLER,300,2010,Sedan,True,Petrol,3.5,98000,6,Automatic,Rear,4,Left,Black,10,False
43726728,14426,1018,BMW,328,2011,Sedan,True,Petrol,3.0,107000,6,Tiptronic,4x4,4,Left,Grey,8,False
45813097,21953,781,TOYOTA,Camry,2012,Sedan,True,Petrol,2.5,12000,4,Tiptronic,Front,4,Left,Beige,12,False
45810822,21326,1325,NISSAN,Altima,2019,Sedan,True,Petrol,2.5,30296,4,Automatic,Front,4,Left,Grey,12,False
45769334,4861,1324,TOYOTA,Highlander,2010,Jeep,True,Hybrid,3.3,264877,6,Automatic,4x4,4,Left,White,12,False
45772365,46728,1811,LEXUS,GX 460,2010,Jeep,True,Petrol,4.6,260771,8,Automatic,4x4,4,Left,Black,0,False
44755749,12544,0,ALFA ROMEO,159,2005,Sedan,False,Petrol,2.2,152200,4,Manual,Front,4,Left,Silver,10,False
45771994,1882,1053,MERCEDES-BENZ,E 350,2014,Sedan,True,Petrol,3.5,146395,6,Automatic,Rear,4,Left,Grey,12,False
45292649,13485,843,TOYOTA,Prius,2008,Sedan,False,Hybrid,1.5,112500,4,Automatic,Front,4,Left,Green,6,False
44672580,2000,0,MITSUBISHI,Carisma,1998,Hatchback,True,Petrol,1.6,150000,4,Manual,Front,4,Left,Silver,4,False
45816335,8154,308,TOYOTA,Prius,2015,Hatchback,True,Hybrid,1.5,127789,4,Automatic,Front,4,Left,Grey,12,False
45799862,14740,431,FORD,C-MAX,2016,Hatchback,False,Hybrid,2.0,12000,4,Automatic,Front,4,Left,Carnelian red,12,False
45782216,21326,640,FORD,C-MAX,2013,Hatchback,False,Hybrid,2.0,142000,4,Automatic,Front,4,Left,White,6,False
45802894,37125,640,HYUNDAI,Santa FE,2013,Jeep,True,Diesel,2.0,146740,4,Automatic,Front,4,Left,Grey,4,False
45752499,2901,697,TOYOTA,Corolla,2015,Sedan,True,Petrol,1.8,84882,4,Automatic,Front,4,Left,White,12,False
45755558,470,738,CHEVROLET,1500,2017,Jeep,True,Petrol,1.4,145896,4,Automatic,Front,4,Left,White,12,False
45458972,31358,0,BMW,535 XI,2010,Sedan,True,Petrol,3.0,198000,6,Tiptronic,4x4,4,Left,Grey,12,True
45757847,12858,779,FORD,Fusion,2013,Sedan,False,Petrol,2.5,143632,4,Automatic,Front,4,Left,White,0,False
45809892,14856,639,CHEVROLET,Cruze,2014,Sedan,True,Diesel,2.0,123850,4,Automatic,Front,4,Left,Blue,4,False
45806575,188,585,TOYOTA,Prius,2013,Hatchback,True,Hybrid,1.8,321616,4,Automatic,Front,4,Left,Red,12,False
45779842,21326,0,TOYOTA,Prius,2013,Sedan,False,Hybrid,1.8,136600,4,Automatic,Front,4,Left,White,8,False
45518056,13015,585,TOYOTA,Prius plug-in,2013,Hatchback,False,Plug-in Hybrid,1.8,120681,4,Automatic,Front,4,Left,White,8,False
45755085,5959,1249,TOYOTA,Camry,2017,Sedan,True,Petrol,2.5,60117,4,Automatic,Front,4,Left,White,12,False
45810459,13962,642,CHEVROLET,Orlando,2012,Jeep,True,Diesel,2.0,242409,4,Automatic,Front,4,Left,Grey,4,False
45802992,19008,836,HYUNDAI,Santa FE,2010,Jeep,True,Diesel,2.0,229398,4,Automatic,Front,4,Left,Black,4,False
45762311,30000,697,MERCEDES-BENZ,Vito,2012,Minivan,False,Diesel,2.2,170000,4,Automatic,Rear,4,Left,Black,4,False
45729983,40634,880,SSANGYONG,Actyon,2018,Jeep,True,Petrol,1.6,30084,4,Automatic,Front,4,Left,Blue,4,False
45813070,282,749,HYUNDAI,Sonata,2014,Sedan,True,Petrol,2.4,173925,4,Automatic,Front,4,Left,Silver,12,False
45648309,1098,394,TOYOTA,Camry,2014,Sedan,True,Hybrid,2.5,398069,4,Automatic,Front,4,Left,Black,12,False
45792877,6899,0,OPEL,Astra,1998,Goods wagon,False,Petrol,1.6,150000,4,Manual,Front,4,Left,Green,4,False
45781982,4704,0,NISSAN,Pathfinder,1998,Jeep,False,LPG,3.3,200000,6,Automatic,4x4,4,Left,Silver,4,False
45026582,24462,831,FORD,Fusion SE,2018,Sedan,True,Petrol,1.5,7368,4,Automatic,Front,4,Left,White,8,True
45786987,6272,1437,OPEL,Combo,2004,Goods wagon,False,Diesel,1.7,0,4,Manual,Front,4,Left,White,4,False
45802802,15521,836,HYUNDAI,Santa FE,2010,Jeep,True,Diesel,2.0,50510,4,Automatic,Front,4,Left,Silver,4,False
45770930,9879,1018,MERCEDES-BENZ,E 350,2011,Sedan,True,Diesel,3.0,273186,6,Automatic,Rear,4,Left,White,12,False
45781898,8467,0,MERCEDES-BENZ,C 230,2002,Coupe,True,Petrol,2.3,208000,4,Tiptronic,Rear,2,Left,Silver,8,True
45745797,21639,0,BMW,X5,2008,Jeep,True,Petrol,4.8,200000,8,Tiptronic,4x4,4,Left,Grey,8,False
45816281,251,1451,BMW,X5,2011,Jeep,True,Petrol,4.4,143678,8,Automatic,4x4,4,Left,Black,12,False
45802999,38063,639,HYUNDAI,Santa FE,2014,Jeep,True,Diesel,2.0,131690,4,Automatic,Front,4,Left,Grey,4,False
45653402,14740,761,TOYOTA,Prius,2010,Sedan,False,Petrol,1.8,10100,4,Variator,Front,4,Left,White,6,False
45802616,14113,707,HYUNDAI,Santa FE,2011,Jeep,True,Diesel,2.0,56557,4,Automatic,Front,4,Left,Silver,4,False
45804874,46414,694,TOYOTA,RAV 4 Dizel,2014,Jeep,True,Diesel,2.2,164000,4,Automatic,4x4,4,Left,Grey,12,True
44123741,43905,0,LEXUS,IS-F,2008,Sedan,True,Petrol,5.0,101000,8,Tiptronic,Rear,4,Left,Grey,12,False
45813953,627,1273,LEXUS,RX 350,2015,Jeep,True,Petrol,3.5,121315,6,Automatic,4x4,4,Left,Black,0,False
45809791,11563,645,CHEVROLET,Cruze,2011,Sedan,True,Petrol,1.8,177309,4,Automatic,Front,4,Left,White,4,False
45786832,7527,0,MERCEDES-BENZ,C 180,1997,Sedan,False,Petrol,1.8,312000,4,Manual,Rear,4,Left,Silver,6,False
45720610,14113,761,TOYOTA,Prius,2010,Hatchback,False,Hybrid,1.8,252800,4,Variator,Front,4,Left,White,6,False
45803490,9252,765,HYUNDAI,Sonata,2015,Sedan,True,LPG,2.0,586667,4,Automatic,Front,4,Left,Orange,4,False
45784336,7997,1518,OPEL,Astra j,2003,Sedan,False,Petrol,1.8,23450,4,Automatic,Front,4,Left,Silver,4,False
45808615,1019,1077,BMW,X3,2019,Sedan,True,Petrol,2.0,33870,4,Automatic,Rear,4,Left,White,12,False
45729783,17562,765,SSANGYONG,Korando,2015,Universal,True,Diesel,2.0,43740,4,Automatic,Front,4,Left,White,4,False
45788768,21012,463,TOYOTA,Prius,2018,Sedan,False,Hybrid,1.8,206794,4,Automatic,Front,4,Left,Grey,10,False
45809672,30906,502,TOYOTA,Aqua,2013,Hatchback,True,Petrol,1.5,107000,4,Automatic,Front,4,Left,Yellow,4,False
45766585,12388,1399,MERCEDES-BENZ,E 350,2010,Sedan,True,Diesel,3.5,189530,6,Automatic,4x4,4,Left,Black,12,False
45774266,3700,0,SEAT,Ibiza,2001,Hatchback,False,Diesel,1.9,187000,4,Manual,Front,2,Left,Silver,2,True
45732728,6586,765,HYUNDAI,Sonata,2015,Sedan,True,LPG,2.0,505900,4,Automatic,Front,4,Left,Orange,4,False
44675587,43592,0,BMW,535,2012,Sedan,True,Petrol,3.0,92000,6,Tiptronic,Rear,4,Left,White,8,True
45765634,15994,1172,MERCEDES-BENZ,E 350,2011,Coupe,True,Diesel,3.5,170429,6,Automatic,Rear,2,Left,Silver,12,False
45772870,5018,0,VOLKSWAGEN,Passat,1997,Goods wagon,False,Petrol,1.8,160000,4,Manual,Front,4,Left,Blue,0,True
45801507,21075,730,HYUNDAI,Elantra,2016,Sedan,True,LPG,1.6,126199,4,Automatic,Front,4,Left,White,4,False
45744732,6269,790,DAEWOO,Lacetti,2009,Sedan,True,Petrol,1.6,60563,4,Automatic,Front,4,Left,Black,4,False
45794703,18801,308,TOYOTA,Prius,2014,Hatchback,False,Hybrid,1.8,106000,4,Variator,Front,4,Left,Grey,0,False
45778746,9095,0,NISSAN,Tiida,2005,Hatchback,True,Petrol,1.5,140000,4,Automatic,4x4,4,Right,Black,6,False
45730073,41281,730,SSANGYONG,Actyon,2016,Jeep,True,Diesel,1.6,31754,4,Automatic,Front,4,Left,Blue,4,False
45732698,15681,891,HYUNDAI,Sonata,2016,Sedan,True,LPG,2.0,256768,4,Automatic,Front,4,Left,Silver,4,False
45815496,22894,1360,LEXUS,LS 460,2013,Sedan,True,Petrol,4.6,154258,8,Automatic,4x4,4,Left,White,12,False
45796800,22433,1185,HYUNDAI,H1,2009,Minivan,True,Diesel,2.5,50653,4,Automatic,Front,4,Left,Silver,4,False
45804096,45542,1017,HYUNDAI,Tucson,2017,Jeep,True,Diesel,2.0,104918,4,Automatic,Front,4,Left,White,4,False
45649036,784,394,TOYOTA,Camry,2014,Sedan,True,Hybrid,2.5,102397,4,Automatic,Front,4,Left,Black,12,False
45767396,10036,0,VOLKSWAGEN,Jetta,2008,Sedan,False,Petrol,2.5,122400,6,Manual,Front,4,Left,Black,8,False
45641278,21639,0,INFINITI,EX35,2008,Jeep,True,Petrol,3.5,139200,6,Tiptronic,Rear,4,Left,Blue,6,False
45790100,17249,0,NISSAN,Juke,2013,Jeep,False,Petrol,1.5,99000,4,Automatic,Front,4,Right,Black,8,False
45782059,34497,0,FORD,Mustang,2015,Coupe,True,Petrol,2.3,48000,4,Tiptronic,Rear,2,Left,Black,8,True
45764058,10976,0,MERCEDES-BENZ,A 200,2005,Sedan,False,Petrol,1.7,142000,4,Tiptronic,Front,4,Left,White,8,False
45798512,2800,0,OPEL,Astra,1998,Goods wagon,False,Diesel,1.7,55000,4,Manual,Front,4,Left,Green,2,False
45809082,10192,761,DAEWOO,Lacetti,2010,Sedan,True,Petrol,1.8,46527,4,Automatic,Front,4,Left,Black,4,False
45806352,1882,586,TOYOTA,Prius,2012,Hatchback,True,Hybrid,1.8,215810,4,Automatic,Front,4,Left,Silver,12,False
45756737,1254,966,HYUNDAI,Elantra,2009,Sedan,True,Petrol,2.0,268227,4,Automatic,Front,4,Left,Black,12,False
45805731,16621,0,BMW,328,2010,Sedan,True,Petrol,2.8,160000,6,Tiptronic,4x4,4,Left,White,8,False
45788697,11917,761,TOYOTA,Prius,2010,Hatchback,True,Hybrid,1.8,162000,6,Automatic,Front,4,Left,White,6,False
45760184,39201,1811,LEXUS,GX 460,2010,Jeep,True,Petrol,4.6,155821,8,Automatic,4x4,4,Left,Black,0,False
45762960,5645,1324,TOYOTA,Highlander,2010,Jeep,True,Hybrid,3.3,345405,6,Automatic,4x4,4,Left,Silver,12,False
45768430,4861,1324,TOYOTA,Highlander,2010,Jeep,True,Hybrid,3.3,264877,6,Automatic,4x4,4,Left,White,12,False
45802287,44843,1249,HYUNDAI,H1,2017,Universal,True,Diesel,2.5,105743,4,Automatic,Front,4,Left,White,4,False
45773959,26657,0,BMW,335,2007,Sedan,True,Petrol,3.0,0,6,Manual,Rear,2,Left,Blue,8,False
45774789,12544,779,VOLKSWAGEN,Jetta,2013,Sedan,True,Petrol,2.5,103000,5,Automatic,Front,4,Left,White,0,False
45810607,9543,426,CHEVROLET,Spark,2015,Hatchback,True,Petrol,1.0,101512,4,Automatic,Front,4,Left,Grey,4,False
45805116,7840,0,MITSUBISHI,Pajero IO,1999,Jeep,False,Petrol,1.8,198000,4,Automatic,4x4,4,Left,White,4,False
45789879,5425,1095,SSANGYONG,Kyron,2008,Jeep,True,Diesel,2.0,98329,4,Automatic,Front,4,Left,Black,4,False
45807384,34184,915,MERCEDES-BENZ,ML 350,2014,Jeep,True,Diesel,3.0,238448,6,Automatic,4x4,4,Left,White,12,False
45798215,11917,0,OPEL,Zafira,2005,Universal,False,Petrol,2.2,100000,4,Automatic,Front,4,Left,Silver,4,False
45803040,37730,891,HYUNDAI,Santa FE,2016,Jeep,True,Diesel,2.0,161052,4,Automatic,Front,4,Left,White,4,False
45387435,26657,1017,HYUNDAI,Elantra,2017,Sedan,False,Petrol,2.0,32000,4,Tiptronic,Front,4,Left,Black,6,False
45758738,2822,0,MITSUBISHI,Colt,1997,Hatchback,False,Petrol,1.3,3250000,4,Manual,Front,2,Left,Green,2,False
45801252,18817,0,HYUNDAI,Veloster,2012,Hatchback,True,Petrol,1.6,122000,4,Tiptronic,Front,2,Left,Silver,8,False
45798448,17249,0,HYUNDAI,Sonata,2012,Sedan,False,Petrol,2.4,86000,6,Automatic,Front,5,Left,Grey,0,False
45801641,4077,0,VOLKSWAGEN,Jetta,1999,Sedan,False,CNG,2.0,250000,4,Automatic,Front,4,Left,Green,0,False
45808747,10349,0,TOYOTA,Vitz,2005,Sedan,False,Petrol,1.3,180000,4,Automatic,Front,4,Right,Black,4,False
45749565,30,0,HONDA,FIT,2003,Hatchback,False,Petrol,1.3,0,4,Automatic,Front,4,Right,Silver,4,False
45707590,12858,0,TOYOTA,Aqua,2012,Hatchback,False,Hybrid,1.5,139000,4,Automatic,Front,4,Right,Silver,6,False
45802368,16778,1024,HYUNDAI,H1,2010,Minivan,True,Diesel,2.5,55857,4,Automatic,Front,4,Left,White,4,False
45687874,6896,0,MERCEDES-BENZ,Vaneo,2005,Minivan,False,LPG,1.9,189000,4,Tiptronic,Front,5,Left,Black,6,False
45800647,10976,0,DODGE,Durango,2004,Jeep,False,LPG,4.7,241600,8,Automatic,4x4,4,Left,White,4,False
45732655,16935,1017,HYUNDAI,Sonata,2017,Sedan,True,LPG,2.0,238025,4,Automatic,Front,4,Left,White,4,False
45775910,37633,642,BMW,528,2012,Sedan,True,Petrol,2.0,144000,4,Automatic,Rear,4,Left,White,6,True
45813726,20385,1018,MERCEDES-BENZ,R 350,2011,Jeep,True,Diesel,3.0,85294,6,Automatic,4x4,4,Left,Black,12,False
45730530,10349,1273,SSANGYONG,REXTON,2009,Jeep,True,Diesel,2.7,74277,4,Automatic,Front,4,Left,Silver,4,False
45158160,24775,0,FORD,Focus,2017,Sedan,False,Petrol,1.5,2700,4,Automatic,Front,4,Left,Grey,6,True
45695948,29479,0,MERCEDES-BENZ,C 250,2013,Sedan,True,Petrol,1.8,134000,4,Tiptronic,Rear,4,Left,Black,12,False
45815965,1490,900,HYUNDAI,Sonata,2015,Sedan,True,Petrol,2.4,176688,4,Automatic,Front,4,Left,Black,12,False
45758457,3500,0,AUDI,A6,1998,Sedan,False,Petrol,2.8,150000,4,Tiptronic,Front,4,Right,Silver,6,False
45794586,7840,0,HONDA,FIT,2005,Hatchback,False,Petrol,1.3,160250,4,Variator,Front,4,Right,Black,5,False
45794562,10349,0,NISSAN,Tiida,2004,Hatchback,False,Petrol,1.5,147000,4,Automatic,4x4,4,Left,Grey,2,False
45729647,3450,333,FORD,Fusion,2014,Sedan,True,Hybrid,2.0,135451,4,Automatic,Front,4,Left,Grey,12,False
45774305,22894,1723,KIA,Sorento,2018,Sedan,True,Petrol,3.3,49646,6,Automatic,Front,4,Left,Grey,12,False
45732148,23408,836,HYUNDAI,Santa FE,2010,Jeep,True,Diesel,2.0,151000,4,Automatic,Front,4,Left,White,4,False
45804785,29006,891,HYUNDAI,Tucson,2016,Jeep,True,Diesel,2.0,18071,4,Automatic,Front,4,Left,White,4,False
45733194,11770,707,HYUNDAI,Sonata,2011,Sedan,True,Petrol,2.0,56554,4,Automatic,Front,4,Left,Black,4,False
45465314,470,1077,TOYOTA,CHR,2019,Jeep,True,Petrol,2.0,19834,4,Automatic,Front,4,Left,Silver,12,False
45767416,862,259,CHEVROLET,Volt,2014,Jeep,True,Hybrid,1.4,133195,4,Automatic,Front,4,Left,Black,0,False
45711842,12544,0,MERCEDES-BENZ,C 230,2006,Sedan,True,Petrol,2.4,250000,6,Automatic,Rear,4,Left,Grey,4,False
45733211,9252,765,HYUNDAI,Sonata,2015,Sedan,True,LPG,2.0,586667,4,Automatic,Front,4,Left,Orange,4,False
45656645,188,645,TOYOTA,Prius,2011,Hatchback,True,Hybrid,1.8,197328,4,Automatic,Front,4,Left,White,12,False
45729987,26149,629,HYUNDAI,Elantra,2015,Sedan,True,Diesel,1.6,80377,4,Automatic,Front,4,Left,Grey,4,False
44227189,11300,1024,SUBARU,Forester,2010,Jeep,False,Petrol,2.5,182000,4,Tiptronic,4x4,4,Left,Blue,12,False
39864330,10506,382,HYUNDAI,Sonata,2014,Sedan,True,Hybrid,2.4,89000,4,Automatic,Front,4,Left,Silver,10,False
45803344,8467,639,HYUNDAI,Sonata,2014,Sedan,True,LPG,2.0,679836,4,Automatic,Front,4,Left,Orange,4,False
45767505,2352,1018,AUDI,Q7,2011,Sedan,True,Diesel,3.0,232554,6,Automatic,4x4,4,Left,Silver,0,False
45810561,19416,642,CHEVROLET,Orlando,2012,Jeep,True,Diesel,2.0,152587,4,Automatic,Front,4,Left,Grey,4,False
45808506,1411,697,VOLKSWAGEN,Golf,2015,Hatchback,True,Petrol,1.8,219232,4,Automatic,Front,4,Left,Black,12,False
45769422,1725,584,HYUNDAI,Elantra,2014,Sedan,True,Petrol,1.8,107155,4,Automatic,Front,4,Left,Black,12,False
45757543,14897,585,TOYOTA,Prius,2013,Hatchback,False,Hybrid,1.8,0,4,Automatic,Front,4,Left,Blue,0,False
45474608,43592,1249,TOYOTA,RAV 4,2017,Jeep,False,Petrol,2.5,11000,6,Tiptronic,4x4,4,Left,Grey,6,False
43728250,4500,0,SKODA,Fabia,2007,Hatchback,False,Petrol,1.2,1000,4,Manual,Front,4,Left,White,4,False
45816067,3136,1079,HYUNDAI,Elantra,2018,Sedan,True,Petrol,2.0,30333,4,Automatic,Front,4,Left,Grey,12,False
45782039,6899,1841,MERCEDES-BENZ,E 220,2000,Sedan,False,Diesel,2.2,320000,4,Manual,Rear,4,Left,Silver,4,True
45781678,12544,988,TOYOTA,Prius,2007,Hatchback,True,Hybrid,1.5,193000,4,Automatic,Front,4,Left,Blue,0,False
45806160,11604,0,MITSUBISHI,Pajero,1997,Jeep,False,Petrol,3.5,368000,6,Automatic,4x4,4,Left,Green,2,False
45769883,706,1850,MERCEDES-BENZ,E 350,2008,Sedan,True,Diesel,3.5,122874,6,Automatic,Rear,4,Left,Black,12,False
45771544,13485,0,FORD,Focus,2012,Sedan,True,Petrol,2.0,117000,4,Tiptronic,Front,4,Left,Grey,12,False
45816497,22580,584,TOYOTA,Prius personna,2014,Hatchback,True,Petrol,1.8,135000,4,Variator,Front,4,Left,White,7,False
45787023,16621,0,TOYOTA,RAV 4,2005,Hatchback,False,Petrol,2.4,273094,4,Automatic,Front,4,Left,Grey,4,False
45757330,392,1514,LEXUS,GX 470,2011,Sedan,True,Petrol,4.6,202048,8,Automatic,4x4,4,Left,White,0,False
45815460,3293,1273,LEXUS,RX 350,2015,Jeep,True,Petrol,3.5,71939,6,Automatic,4x4,4,Left,Black,12,False
45795588,10036,1268,TOYOTA,Aqua,2012,Sedan,False,Hybrid,1.5,13000,4,Automatic,Front,4,Right,Silver,0,False
45646693,14113,891,AUDI,S3,2016,Sedan,True,Petrol,2.0,61410,4,Automatic,4x4,4,Left,Grey,12,False
45797110,36899,1091,HYUNDAI,H1,2016,Minivan,True,Diesel,2.5,119098,4,Automatic,Front,4,Left,Silver,4,False
45799979,15994,1473,JEEP,Liberty,2010,Jeep,False,Petrol,3.7,228800,6,Automatic,4x4,4,Left,Black,8,False
45731099,30517,777,HYUNDAI,H1,2014,Minivan,True,Diesel,2.5,151854,4,Automatic,Front,4,Left,Grey,4,False
45774476,7840,0,MERCEDES-BENZ,CLK 320,1998,Coupe,True,CNG,3.2,111111,6,Automatic,Rear,2,Left,Black,2,False
45764526,470,1399,MERCEDES-BENZ,E 350,2010,Sedan,True,Diesel,3.5,229904,6,Automatic,4x4,4,Left,Black,12,False
45779428,16935,1211,BMW,X5,2010,Jeep,True,Petrol,3.0,17000,6,Tiptronic,4x4,4,Left,Black,10,False
45796588,6272,0,VOLKSWAGEN,Golf 4,2003,Hatchback,False,Petrol,2.0,250000,4,Automatic,Front,4,Left,Silver,8,False
45799681,17876,585,HYUNDAI,Elantra,2013,Sedan,True,Petrol,1.8,117000,4,Tiptronic,Front,4,Left,Black,12,False
45801409,13877,475,HYUNDAI,Accent,2012,Sedan,True,Petrol,1.4,108931,4,Automatic,Front,4,Left,Silver,4,False
45793478,4077,1282,CHEVROLET,Captiva,2007,Jeep,True,Diesel,2.0,55790,4,Automatic,Front,4,Left,Black,4,False
45809820,2666,915,AUDI,Q7,2014,Jeep,True,Petrol,3.0,85328,6,Automatic,4x4,4,Left,Black,12,False
45802350,13172,0,OPEL,Astra,2009,Universal,False,Diesel,1.7,166000,4,Manual,Front,4,Left,Green,4,True
45801480,14454,583,HYUNDAI,Elantra,2011,Sedan,True,Petrol,1.6,140000,4,Automatic,Front,4,Left,Silver,4,False
45781356,15681,779,VOLKSWAGEN,Passat,2013,Sedan,False,Petrol,2.5,156000,5,Tiptronic,Front,4,Left,Grey,8,False
45812406,14113,0,BMW,325,2009,Sedan,False,Petrol,3.0,180000,6,Tiptronic,Rear,4,Left,Blue,6,False
45816133,43905,0,BMW,535,2012,Sedan,True,Petrol,3.0,0,6,Tiptronic,Rear,4,Left,Brown,12,True
45804265,24709,707,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,155000,4,Automatic,Front,4,Left,White,4,False
42437541,47042,0,CHEVROLET,Camaro,2011,Sedan,True,Petrol,3.6,127000,6,Automatic,Rear,2,Left,Red,0,False
45781594,10663,0,TOYOTA,RAV 4,2001,Jeep,True,Petrol,2.0,216000,4,Manual,4x4,4,Right,Silver,6,False
45794066,21953,0,MERCEDES-BENZ,S 320,2007,Sedan,True,Diesel,3.0,220000,6,Tiptronic,Rear,4,Left,Black,12,True
44788137,14113,0,FORD,Transit,1998,Microbus,False,Diesel,2.5,222000,4,Manual,Rear,4,Left,White,0,True
45800763,14113,0,TOYOTA,Prius,2008,Sedan,True,Petrol,1.5,150000,4,Automatic,Front,4,Left,Blue,8,False
45772749,862,1588,SUBARU,Forester,2007,Jeep,True,Petrol,2.5,311206,4,Automatic,4x4,4,Left,Grey,12,False
45795528,19601,0,TOYOTA,Prius C,2012,Hatchback,False,Hybrid,1.5,68000,4,Automatic,Front,4,Left,Grey,9,False
45727147,24327,639,SSANGYONG,Korando,2014,Jeep,True,Diesel,2.0,158423,4,Automatic,Front,4,Left,Red,4,False
45286370,18158,781,VOLKSWAGEN,Passat SE,2012,Sedan,True,Petrol,2.5,127000,5,Tiptronic,Front,4,Left,Blue,6,False
45802301,16621,584,NISSAN,Juke,2014,Sedan,False,Petrol,1.8,93000,4,Automatic,Front,4,Left,Blue,12,False
45760268,1254,640,SUBARU,Impreza,2013,Sedan,True,Petrol,2.0,275530,4,Automatic,4x4,4,Left,Grey,0,False
45732168,43128,891,HYUNDAI,Santa FE,2016,Jeep,True,Diesel,2.0,116365,4,Automatic,Front,4,Left,Black,4,False
45783959,18817,0,TOYOTA,Hilux,2004,Pickup,False,Diesel,2.5,0,4,Manual,4x4,4,Left,White,0,True
45658655,4077,1363,LEXUS,GX 460,2012,Sedan,True,Petrol,4.6,150909,8,Automatic,4x4,4,Left,Black,0,False
45479787,11200,0,BMW,525,2005,Sedan,True,Petrol,3.0,246000,4,Automatic,Rear,4,Left,Black,6,False
45753594,39201,0,INFINITI,FX35,2011,Jeep,True,Petrol,3.5,160000,6,Tiptronic,Rear,4,Left,Silver,8,False
45809317,23082,502,HONDA,FIT,2013,Hatchback,True,Hybrid,1.5,87000,4,Automatic,Front,4,Left,White,4,False
45804666,20171,707,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,191668,4,Automatic,Front,4,Left,Black,4,False
45771799,392,707,KIA,Avella,2011,Coupe,True,Petrol,2.0,226544,4,Automatic,Front,2,Left,Silver,12,False
45773167,10663,934,SUBARU,Forester,2015,Jeep,True,Petrol,2.5,81058,4,Automatic,4x4,4,Left,Silver,0,False
43376083,6500,1030,MAZDA,Demio,2014,Hatchback,False,Petrol,1.2,71000,4,Automatic,Front,4,Right,Grey,4,False
45816542,5645,0,BMW,525,1996,Sedan,False,CNG,2.5,0,6,Manual,Rear,4,Left,Sky blue,2,False
45789885,14113,0,BMW,525,2004,Sedan,True,CNG,2.5,174000,6,Tiptronic,Rear,4,Right,Silver,12,False
45681629,15994,0,HONDA,Elysion,2006,Minivan,False,CNG,3.0,122439,6,Automatic,Front,4,Right,Silver,10,False
45797180,26017,831,HYUNDAI,Elantra,2017,Sedan,True,Petrol,1.6,107220,4,Automatic,Front,4,Left,White,4,False
45769516,2430,1598,MERCEDES-BENZ,E 350,2008,Sedan,True,Diesel,3.0,175614,6,Automatic,Rear,4,Left,Black,12,False
45802314,38609,1091,HYUNDAI,H1,2016,Universal,True,Diesel,2.5,121000,4,Automatic,Front,4,Left,White,4,False
45803253,10349,639,HYUNDAI,Sonata,2014,Sedan,True,LPG,2.0,430149,4,Automatic,Front,4,Left,White,4,False
45727596,21940,640,SSANGYONG,Korando,2013,Pickup,True,Diesel,2.0,147219,4,Automatic,Front,4,Left,Silver,4,False
45809635,17844,502,TOYOTA,Aqua,2013,Hatchback,True,Petrol,1.5,88300,4,Automatic,Front,4,Left,Red,4,False
45652690,1646,640,FORD,Fusion,2013,Sedan,True,Hybrid,2.0,174619,4,Automatic,Front,4,Left,Grey,0,False
45788400,24462,0,MERCEDES-BENZ,E 350,2008,Sedan,True,Petrol,3.5,142000,6,Tiptronic,4x4,4,Left,White,12,False
45543498,40,0,TOYOTA,Prius,2014,Hatchback,False,Hybrid,1.8,105000,4,Automatic,Front,4,Left,White,0,False
45776515,10492,0,TOYOTA,Prius,2008,Hatchback,False,Hybrid,1.5,278000,4,Automatic,Front,4,Right,Silver,6,False
45770900,40769,0,MERCEDES-BENZ,CLS 55 AMG,2007,Sedan,True,Petrol,5.5,136851,8,Tiptronic,Rear,4,Left,Black,8,False
43877204,10976,1268,TOYOTA,Aqua,2012,Hatchback,False,Hybrid,1.5,0,4,Variator,Front,4,Right,Black,2,False
45812686,6586,1685,MERCEDES-BENZ,C 200,1998,Universal,True,CNG,2.0,111111,4,Manual,Rear,4,Left,Blue,4,False
45787203,9408,0,LINCOLN,Town Car,1999,Sedan,False,CNG,4.6,18000,8,Automatic,Rear,4,Left,Silver,8,False
45816479,10036,0,MERCEDES-BENZ,A 200,2005,Hatchback,True,Petrol,2.0,123456,4,Tiptronic,Front,4,Left,Silver,6,False
45755144,17562,934,FORD,Fusion 2015,2015,Sedan,False,Petrol,2.5,195200,4,Tiptronic,Front,4,Left,Green,8,False
45173939,18033,0,HONDA,Civic,2012,Sedan,True,Hybrid,1.5,202000,4,Variator,Front,4,Left,White,4,False
45767439,1725,1324,TOYOTA,Highlander,2010,Sedan,True,Hybrid,3.3,226198,6,Automatic,4x4,4,Left,Green,12,False
45728816,9408,777,TOYOTA,Camry,2014,Sedan,True,Petrol,2.5,128000,4,Tiptronic,Front,4,Left,Black,0,False
45730414,30856,640,SSANGYONG,REXTON,2013,Jeep,True,Diesel,2.0,126148,4,Automatic,Front,4,Left,Brown,4,False
45770826,18817,779,TOYOTA,Camry,2013,Sedan,True,Petrol,2.5,86400,5,Tiptronic,Front,4,Left,Grey,14,False
45815829,26657,830,FORD,Escape,2019,Jeep,False,Petrol,1.5,74000,8,Tiptronic,Front,4,Left,Grey,9,False
45802039,15822,836,HYUNDAI,Genesis,2010,Coupe,True,Petrol,2.0,81384,4,Automatic,Front,4,Left,White,4,False
